profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.4752480513522192,1,0.0,0,0,0,0,0,4,11,1
0,0.0306666176451986,1,0.0,0,0,0,0,0,51,0,1
0,0.31573818339198,2,0.0,0,1,0,0,0,40,234,1
0,0.3766615625757017,1,0.3609111789463038,0,1,0,1,2,33,740,1
0,0.143234309601677,1,0.0,0,0,0,0,1,12,22,1
0,0.3221697282531958,1,0.1409448914424751,0,0,0,0,0,8,16,1
1,0.4349316156817951,1,0.0,0,2,0,0,44,85,165,1
1,0.3194644721647874,0,0.0,0,37,0,1,1,3,19,1
0,0.5434942061067569,2,0.0,0,0,0,0,0,12,29,1
0,0.1047059611389423,1,0.0,0,0,0,0,0,48,1,1
0,0.3322363609586775,1,0.0,0,0,0,0,4,241,457,1
0,0.0615014103414457,1,0.0,0,0,0,0,0,2,8,1
1,0.1657091430613184,1,0.0914182861226369,0,0,0,1,2,13,104,1
0,0.7353241633079587,1,0.2319482652883505,0,0,0,0,1,52,127,1
0,0.3682834003408203,1,0.0,0,0,0,0,0,46,3,1
0,0.2156806972726188,1,0.0,0,0,0,1,0,0,9,1
0,0.2006670286124598,1,0.0,0,0,0,0,1,13,21,1
0,0.2461391138549017,1,0.2797035384714792,0,0,0,0,1,50,60,1
0,0.2113580528653349,0,0.0,0,0,0,1,8,2,213,1
1,0.125066533531046,0,0.0,0,97,0,0,6,33,77,1
0,0.4902941473188734,2,0.0,0,0,0,0,0,78,138,1
0,0.3083130598917365,1,0.0,0,0,0,0,0,1,1,1
1,0.646851457634396,1,0.0,0,7,0,1,37,88,169,1
0,0.0986684927565716,1,0.0476767101611439,0,0,0,0,0,31,88,1
0,0.7262099013626581,1,0.0,0,0,0,0,0,67,26,1
1,0.1748270501226985,1,0.0,0,0,0,1,7,3,23,1
0,0.2839717877742921,1,0.1446770934169893,0,0,0,0,7,82,3,1
1,0.7126828881844177,1,0.0,0,0,0,1,21,8,71,1
0,0.2511800211090543,0,0.0,0,0,0,0,2,30,49,1
1,0.1433063251800186,1,0.0,0,0,0,0,1,40,136,1
0,0.2502661605029302,1,0.0,0,0,0,0,1,50,79,1
0,0.2862151312472649,1,0.0,0,0,0,0,0,0,11,1
0,0.447395512115919,1,0.0437961952754068,0,0,0,0,0,24,22,1
0,0.3808757978165372,1,0.2600457780022613,0,0,0,0,9,48,45,1
0,0.2163138496333156,0,0.0,0,9,0,1,0,13,155,1
0,0.3654780775631057,1,0.0,0,0,0,0,4,57,34,1
0,0.5670238027531043,1,0.0,0,0,0,0,0,46,9,1
0,0.6392560711527057,0,0.0,0,0,0,0,0,4,24,1
0,0.3948481860039303,1,0.2562072366162173,0,15,0,0,1,54,312,1
0,0.5435984331841881,0,0.0,0,0,0,0,0,26,46,1
0,0.0,0,0.0,0,0,0,1,1,0,76,1
0,0.8430019072619401,1,0.9327307404762548,0,0,0,0,6,54,65,1
0,0.050980397940405,1,0.0,0,0,0,0,0,18,26,1
0,0.2603227799310741,1,0.2603227799310741,0,0,0,0,0,10,3,1
0,0.405294645886583,1,0.2264698619059483,0,0,0,0,8,48,46,1
0,0.5755290266640102,1,0.1574516222266497,0,0,0,0,0,32,24,1
0,0.7744656395674503,0,0.0,0,0,0,0,0,36,67,1
1,0.5964519769038964,1,0.0,0,13,0,0,0,57,73,1
1,0.429759944308477,1,0.0,0,0,0,0,0,6,229,1
0,0.1790518868726042,0,0.0698569185328821,0,113,0,1,0,0,12,1
0,0.0155768158915728,1,0.0155768158915728,0,0,0,0,0,1,30,1
0,0.3142680690674011,1,0.0,0,0,0,0,4,58,39,1
0,0.486404026659579,1,0.0,0,0,0,0,0,14,559,1
1,0.316165711994901,1,0.0,0,0,0,0,9,157,441,1
0,0.1912936092192289,1,0.0,0,0,0,0,0,19,47,1
0,0.1234731112883122,1,0.0889006401275848,0,0,0,0,10,149,461,1
0,0.0418592445057684,0,0.0,0,0,0,0,32,652,3134,1
0,0.4447979236615581,1,0.0399826971796509,0,0,0,0,0,10,0,1
0,0.4224225102103783,1,0.2563187980556586,0,0,0,0,0,47,9,1
0,0.5309487833201936,0,0.0,0,0,0,1,5,131,246,1
0,0.2312542721797884,1,0.0,0,4,0,0,0,57,74,1
0,0.0912710165223267,1,0.0069905908727973,0,0,0,0,0,31,87,1
0,0.4,0,0.0,0,0,0,1,0,21,77,1
0,0.3133122039493793,1,0.2777526237492611,0,0,0,0,3,109,275,1
0,0.0,1,0.0,0,0,0,1,0,0,69,1
0,0.3799334987759021,1,0.0,0,0,0,0,0,2,10,1
1,0.1279595143259657,1,0.0,0,0,0,1,1,9,103,1
0,0.304868075706574,2,0.0,0,0,0,0,0,46,2,1
0,0.2731367657678523,2,0.0,0,0,0,0,12,106,485,1
0,0.7663325308290729,0,0.0,0,0,0,0,0,50,42,1
0,0.1128882181357765,0,0.0,0,0,0,1,0,6,165,1
0,0.6428761405428488,0,0.0,0,0,0,1,0,3,25,1
1,0.5551771254534165,1,0.0,0,0,0,1,5,9,80,1
0,0.2742300793509432,1,0.0,0,2,0,0,0,72,411,1
0,0.0442343620181046,1,0.0,0,0,0,0,0,0,8,1
1,0.4619497751407587,0,0.0,0,0,0,1,0,15,76,1
0,0.2829735504823684,1,0.1686347884231586,0,0,0,0,5,83,2,1
1,0.142011268577944,2,0.1424157056227697,0,0,0,0,33,36,217,1
0,0.0170664758549998,1,0.0,0,0,0,0,0,53,1,1
0,0.6162685092831459,1,0.0,0,0,0,0,0,60,346,1
0,0.1956740101860373,1,0.0,0,46,0,0,21,356,2136,1
0,0.2940767554487083,1,0.2644605326922499,0,0,0,0,0,6,16,1
0,0.2713370920090881,1,0.0,0,0,0,0,25,197,833,1
1,0.4759883333366367,1,0.2005692361151025,0,0,0,0,8,81,745,1
1,0.16423778005651,0,0.0,0,1,0,0,2,66,161,1
0,0.2816594813006732,1,0.0,0,0,0,0,0,47,93,1
0,0.0,3,0.0,0,119,0,0,22,884,250,1
0,0.1918761969412825,1,0.0,0,0,0,0,0,12,21,1
0,0.33,1,0.0839049993185428,0,0,0,0,0,64,743,1
0,0.2508872144771476,1,0.0208503114794753,0,43,0,0,0,18,48,1
1,0.0550842123901349,1,0.0413131592926012,0,37,0,0,1,21,23,1
0,0.0440753932776736,1,0.0,0,0,0,0,3,58,2,1
0,0.3382184097034684,1,0.0,0,3,0,0,0,62,63,1
0,0.3384187267521086,1,0.0,0,0,0,0,0,2,10,1
0,0.09976007854574,0,0.0,0,0,0,1,1,28,184,1
0,0.1141549875272406,1,0.0,0,0,0,0,18,187,892,1
0,0.4795930736622684,1,0.0,0,0,0,0,0,50,13,1
0,0.4682678738944256,0,0.0,0,0,0,0,0,5,22,1
0,0.13967410549511,2,0.0,0,15,0,1,4,308,320,1
1,0.3632077728920668,1,0.1574295591780304,0,0,0,1,105,34,242,1
0,0.4880618140503446,1,0.0,0,0,0,0,0,50,18,1
0,0.4276995736639993,1,0.0,0,0,0,0,0,45,4,1
0,0.3200567896914023,1,0.0,0,0,0,0,4,80,6,1
0,0.0240846725303079,0,0.0,0,0,0,0,22,625,3069,1
0,0.4125574186487181,1,0.1799896672982921,0,0,0,0,1,86,418,1
0,0.325806754717203,1,0.3003283396268563,0,1,0,0,7,34,725,1
0,0.240750376084598,1,0.0,0,36,0,0,0,15,56,1
0,0.3315314412610031,1,0.0,0,0,0,0,0,43,4,1
0,0.3751755878539741,1,0.0,0,0,0,0,6,38,17,1
1,0.3495367349089961,0,0.0,0,0,0,0,14,263,1261,1
1,0.4076400947787537,1,0.0,0,0,0,0,8,104,315,1
0,0.6534303365954768,1,0.0,0,0,0,1,0,6,14,1
0,0.4717195224042945,1,0.0,0,0,0,0,0,69,341,1
0,0.3140914977779763,1,0.0,0,0,0,0,20,68,63,1
0,0.5144608260857526,1,0.271261162845215,0,0,0,1,0,73,769,1
0,0.2717053283714813,1,0.0,0,0,0,0,0,50,59,1
0,0.2074351726754535,1,0.0,0,0,0,0,22,193,857,1
1,0.3670744316728432,0,0.0,0,1,0,0,239,44,88,1
1,0.2017286296263704,2,0.0,0,0,0,0,20,112,337,1
0,0.385073278152352,1,0.0,0,0,0,0,0,47,2,1
0,0.0877863617417756,1,0.0,0,0,0,0,0,51,0,1
0,0.292690555512456,1,0.2807515332764418,0,17,0,0,1,62,300,1
1,0.290351962029992,1,0.0546958979556033,0,0,0,0,1,140,480,1
0,0.1633086745150663,1,0.0,0,0,0,1,0,26,215,1
0,0.0,1,0.0,0,0,0,0,0,15,4,1
0,0.2606842591643873,1,0.0,0,0,0,0,2,26,50,1
0,0.44,1,0.0,0,0,0,0,0,50,140,1
0,0.3233245508749001,1,0.1659450361905635,0,0,0,0,0,6,18,1
0,0.4252782583035498,0,0.0505565166070995,0,0,0,0,0,30,47,1
0,0.524174493166834,1,0.2430425113886102,0,0,0,0,0,33,24,1
1,0.3960599971584053,0,0.013571120898826,0,0,0,1,0,21,76,1
0,0.0,1,0.0,0,0,0,0,11,198,929,1
1,0.3605915893650677,0,0.2962906552130124,0,0,0,1,0,10,59,1
0,0.33,0,0.0,0,0,0,0,0,41,226,1
0,0.0154355918184193,1,0.0154355918184193,1,0,0,0,0,16,25,1
0,0.404441730818164,1,0.2669315423399883,0,0,0,0,2,41,125,1
0,0.2031882909236287,0,0.0,0,0,0,1,8,1,212,1
0,0.2738402687048077,1,0.0,0,0,0,0,0,118,194,1
0,0.3404150467940622,1,0.0696811151621763,0,0,0,0,0,23,36,1
1,0.529388313439843,1,0.3286542895676548,0,0,0,0,16,318,2239,1
0,0.4115521550922995,1,0.4146819296650843,0,0,0,0,0,5,16,1
0,0.2814762047328333,1,0.223716951017824,0,0,0,0,4,141,424,1
1,0.1398180841384392,1,0.0594542524153178,0,67,0,0,5,34,62,1
0,0.5079588161439885,1,0.1274951402499441,0,7,0,0,0,56,330,1
1,0.407493778379012,1,0.0,0,0,0,0,61,551,3356,1
0,0.1113482347182682,1,0.0,0,0,0,0,4,7,23,1
0,0.2176974534193849,1,0.2934990023225186,0,0,0,0,2,47,12,1
0,0.5079008549232387,1,0.1977769235772871,0,3,0,0,0,36,42,1
0,0.1010848812077541,1,0.021157300717902,0,0,0,0,1,37,135,1
0,0.052846739953137,1,0.0348788483690704,0,0,0,0,0,50,125,1
0,0.3770688177500328,2,0.0,0,1,0,0,0,40,233,1
1,0.2004216885202974,1,0.0,0,0,0,0,11,151,462,1
0,0.2305227804867032,1,0.0,0,0,0,0,0,5,56,1
0,0.0334592264489603,1,0.0380218482374549,0,0,0,0,0,56,75,1
1,0.1865518143704596,0,0.0,0,81,0,0,26,380,1932,1
0,0.0613736038433374,0,0.0,0,0,0,0,42,682,3207,1
0,0.1642316367541023,1,0.0,0,6,0,0,0,57,76,1
1,0.295228713795574,2,0.0,0,0,0,0,25,71,65,1
1,0.3750200786150232,1,0.0085370080885316,0,0,0,1,0,5,120,1
1,0.0,0,0.0,0,40,0,1,11,9,42,1
0,0.3320152370372431,1,0.0,0,0,0,0,5,124,483,1
0,0.4461415918998713,1,0.0,0,0,0,0,4,260,1371,1
0,0.2478971022175685,1,0.0,0,0,0,0,0,3,2,1
0,0.0064350093124525,1,0.0,0,0,0,1,0,0,178,1
1,0.0219201519241867,1,0.0230738441307228,0,0,0,0,37,216,155,1
0,0.1243231464646465,1,0.0,0,0,0,0,1,43,176,1
0,0.7219340790638481,1,0.0,0,0,0,0,0,69,27,1
1,0.4047278558157663,1,0.1939967930132853,0,0,0,0,0,12,58,1
0,0.4398464174875698,1,0.0,0,0,0,0,0,72,340,1
1,0.1833893108719032,1,0.0,0,0,0,0,0,0,8,1
0,0.7093861502445197,1,0.0,0,0,0,0,0,18,537,1
1,0.2957570311411511,0,0.140017972342013,0,0,0,1,11,214,1209,1
0,0.388916182210744,0,0.0,0,0,0,1,0,0,28,1
0,0.5030945137454435,1,0.0,0,0,0,0,0,14,28,1
0,0.40562628016212,2,0.0,0,0,0,0,0,46,3,1
0,0.539519422088657,1,0.0,0,0,0,0,0,65,359,1
0,0.4961996329469861,0,0.0,0,0,0,0,0,57,32,1
0,0.5763986274398188,1,0.0,0,0,0,0,0,49,21,1
0,0.3136546870818213,1,0.0,0,0,0,0,0,16,23,1
0,0.5661417512229608,1,0.3958289202410388,0,0,0,0,0,19,15,1
0,0.3376624045405565,1,0.2457135500538775,0,0,0,1,0,0,33,1
0,0.3826430740176184,1,0.0860353889735724,0,0,0,0,0,46,2,1
0,0.600776291885758,1,0.4043227560229503,0,5,0,0,1,34,43,1
0,0.2591531598805008,1,0.0,0,43,0,1,0,15,50,1
0,0.4926068001558141,1,0.0,0,0,0,0,0,8,16,1
0,0.3118789345519047,1,0.0416741610512472,0,0,0,0,0,15,0,1
0,0.2079987906200331,1,0.0,0,0,0,0,0,12,20,1
0,0.1987289786610455,1,0.0,0,0,0,0,2,121,131,1
0,0.4452566389009378,2,0.0,0,0,0,0,0,39,4,1
1,0.2988604336528568,0,0.0376056894557246,0,0,0,1,15,288,1176,1
0,0.1846858911314651,1,0.0,0,0,0,0,0,281,2547,1
0,0.4221040134267927,2,0.0,0,0,0,0,0,33,4,1
0,0.3568691327650791,1,0.148561876031394,0,0,0,0,0,28,26,1
0,0.4898550355036391,1,0.0,0,0,0,0,0,46,6,1
0,0.0313276873947616,1,0.0313276873947616,0,45,0,1,18,5,47,1
1,0.255685631364396,1,0.0,0,56,0,0,26,351,2009,1
0,0.6157040985318946,1,0.0,0,0,0,1,0,6,13,1
0,0.0722643163768141,0,0.0,0,0,0,0,48,699,3247,1
1,0.0133016378589226,0,0.0,0,0,0,0,0,65,161,1
0,0.710723768331105,1,0.0,0,0,0,0,0,69,27,1
0,0.1485248239237021,1,0.0,0,0,0,0,0,15,0,1
0,0.491702080205523,1,0.0,0,0,0,0,0,25,47,1
0,0.3381841900732651,1,0.0,0,0,0,0,5,59,36,1
0,0.6627532147632915,0,0.0,0,0,0,0,0,34,66,1
0,0.3991765391248881,1,0.0,0,0,0,0,103,942,4344,1
0,0.3198865580330485,1,0.1296070897654578,0,0,0,0,0,21,12,1
0,0.440869475490425,1,0.2217389509808499,0,0,0,0,16,125,616,1
0,0.2172027242028834,1,0.3258040863043251,0,0,0,0,0,49,0,1
0,0.2896966160195788,0,0.0,0,0,0,0,6,594,476,1
0,0.4591381117189642,0,0.1182762234379284,0,1,0,0,0,31,46,1
0,0.1229539540779099,1,0.0,0,0,0,0,0,44,139,1
0,0.265695074200281,1,0.0,0,0,0,0,0,0,11,1
0,0.4741568379708182,1,0.0,0,0,0,0,0,18,44,1
0,0.4740853053384805,1,0.0,0,2,0,1,0,54,380,1
0,0.258228677803228,1,0.2099033520308423,0,0,0,0,4,45,13,1
0,0.3255787325709254,1,0.2959959188475832,0,1,0,0,7,35,725,1
1,0.4358954829721132,1,0.0,0,0,0,1,84,104,172,1
0,0.3098553524783198,1,0.0,0,0,0,0,0,9,18,1
0,0.455781322551107,1,0.0,0,0,0,1,0,17,81,1
0,0.0595962173978492,1,0.0686259473066143,0,0,0,1,0,3,831,1
1,0.4229984330902566,0,0.0,0,0,0,0,0,48,79,1
0,0.6671527323084231,1,0.6799401674790165,0,0,0,0,7,78,241,1
0,0.2862111876470931,0,0.0,0,0,0,0,3,301,2562,1
0,0.263040732611271,1,0.0,0,0,0,0,0,94,61,1
0,0.2769778110247752,1,0.0,0,0,0,0,0,47,93,1
0,0.1789695081884662,1,0.0,0,0,0,0,5,39,65,1
0,0.4429532457575757,0,0.0,0,0,0,0,0,49,79,1
0,0.2946781469298255,1,0.0,0,0,0,0,76,1309,5110,1
0,0.4,0,0.0,0,0,0,1,0,21,77,1
0,0.4246570865358784,1,0.0,0,0,0,0,0,37,153,1
0,0.5283657022811675,1,0.0,0,0,0,0,0,5,12,1
0,0.0,1,0.0,0,0,0,0,0,15,1,1
0,0.4798342726117413,0,0.0,0,0,0,1,0,1,27,1
0,0.6702184594087484,1,0.0,0,0,0,0,0,77,17,1
0,0.2894715459016811,1,0.096725995569385,0,0,0,0,0,21,12,1
0,0.110327771987058,2,0.0,0,0,0,0,28,474,3036,1
0,0.7014926324551722,1,0.611940505337331,0,0,0,0,0,35,37,1
0,0.2425848501209055,1,0.0,0,0,0,0,0,3006,859,1
0,0.4593901439888628,1,0.0,0,0,0,0,0,24,22,1
1,0.0534414447679672,0,0.0,0,0,0,1,3,1,80,1
0,0.5279246021945945,1,0.4228272167124499,0,0,0,0,2,51,61,1
0,0.061430779244298,1,0.061430779244298,0,0,0,0,0,14,1,1
0,0.2385902817401245,1,0.1258021485538838,0,0,0,1,0,34,786,1
0,0.4160848173957746,1,0.0,0,0,0,0,0,20,44,1
0,0.3172306884672272,1,0.0,0,0,0,0,0,8,56,1
0,0.4529380542164274,1,0.0,0,0,0,1,133,10,269,1
0,0.5615190658354307,1,0.0,0,0,0,0,0,1,0,1
0,0.4554113986422472,1,0.0,0,0,0,0,0,46,4,1
0,0.5338727273576471,1,0.0,0,0,0,0,0,13,29,1
0,0.0,1,0.0,0,0,0,0,11,206,927,1
0,0.3648532190768377,1,0.2903394403608398,0,17,0,0,1,53,308,1
0,0.4953367311888349,1,0.0,0,0,0,0,0,40,42,1
1,0.6910054847951653,1,0.6132732522932768,0,0,0,1,117,22,281,1
0,0.4231383888263302,0,0.0,0,0,0,0,3,121,244,1
0,0.2414298746383374,1,0.0,0,0,0,0,2,123,143,1
0,0.2890397729603322,1,0.0,0,0,0,0,0,16,24,1
1,0.102998243739628,2,0.0,0,0,0,0,23,117,326,1
0,0.4362474009555733,1,0.1501039617770665,0,0,0,0,1,34,23,1
0,0.1,1,0.0,0,0,0,0,0,42,2,1
0,0.4786238756089244,1,0.0,0,0,0,0,0,25,47,1
0,0.5035314698713853,0,0.0,0,0,0,0,6,163,1049,1
0,0.4379927960564365,1,0.0432097253238107,0,0,0,0,0,16,23,1
0,0.4746278675278146,1,0.0,0,9,0,0,0,57,73,1
0,0.0988968385737534,2,0.0,0,0,0,0,0,48,1,1
0,0.4325045451553111,1,0.0,0,0,0,0,0,52,19,1
0,0.4072397082966699,1,0.1037691522522679,0,0,0,0,1,90,414,1
0,0.6173247287981791,1,0.0,0,0,0,0,0,85,31,1
0,0.0,0,0.0,0,0,0,1,0,0,73,1
0,0.4304669634585518,1,0.0,0,0,0,0,4,19,58,1
0,0.0317808567538928,1,0.0,0,0,0,0,2,29,57,1
0,0.4149384935953465,1,0.2141184081999677,0,0,0,0,1,84,420,1
0,0.4825400320324053,1,0.0,0,0,0,0,0,17,44,1
0,0.2733202825751557,1,0.0,0,0,0,0,1,14,22,1
0,0.0677606158167609,0,0.0,0,0,0,1,0,1,60,1
0,0.2543920044770545,1,0.0,0,0,0,0,0,61,59,1
0,0.4,0,0.0,0,0,0,0,0,28,48,1
1,0.0220516638654776,1,0.0165387478991082,0,43,0,0,18,8,46,1
0,0.0741307590098917,1,0.0,0,0,0,1,0,1,48,1
0,0.3100375976704982,2,0.000714355739466,0,0,0,0,24,86,698,1
1,0.2711370471785811,0,0.0,0,41,0,1,4,727,667,1
0,0.1423257104275163,1,0.0095935555135047,0,0,0,0,0,49,1,1
0,0.458213185179821,1,0.4333245952858052,0,0,0,0,27,165,611,1
0,0.4001097584163888,0,0.0,0,0,0,1,1,0,226,1
0,0.6357656353072516,1,0.6123264052496058,0,0,0,0,3,57,63,1
0,0.5096509312970166,1,0.0,0,0,0,0,0,13,32,1
1,0.1552065082291334,1,0.0502950117559048,0,0,0,0,2,104,114,1
0,0.322426330999718,0,0.0,0,0,0,0,0,25,154,1
0,0.3182980968694059,1,0.0,0,1,0,0,0,53,29,1
0,0.3056206036880431,1,0.0,0,44,0,0,3,24,151,1
1,0.2214474399586622,1,0.0,0,0,0,1,2,9,99,1
0,0.2319713355229633,1,0.0,0,0,0,0,21,233,836,1
0,0.0153131485358731,1,0.0,0,0,0,0,0,16,1,1
0,0.0,1,0.0,0,0,0,1,0,0,828,1
0,0.5481703792710079,0,0.2577286552350615,0,0,0,1,0,4,20,1
1,0.3010728220262405,0,0.0,0,0,0,1,1,7,78,1
0,0.0204102020285574,0,0.0,0,0,0,0,0,50,40,1
0,0.0,1,0.0,0,0,0,1,0,0,68,1
0,0.5972143005173891,0,0.0,0,0,0,0,0,45,75,1
0,0.3253299551453714,1,0.0,0,0,0,0,0,45,90,1
0,0.3160916870334389,2,0.0,0,0,0,0,17,83,712,1
0,0.0965484206508036,2,0.0,0,0,0,1,0,1,127,1
0,0.412427059987381,1,0.0,0,0,0,0,0,39,40,1
0,0.3537047401543077,1,0.0,0,0,0,0,5,182,824,1
1,0.2062303998500827,1,0.0,0,0,0,0,4,42,144,1
1,0.0832474523069846,1,0.0624355892302384,0,38,0,0,1,23,27,1
0,0.2889191144241409,1,0.2067573432724228,0,12,0,0,1,66,314,1
0,0.2675524648534964,1,0.0,0,0,0,0,0,52,59,1
0,0.271159551480997,1,0.0,0,0,0,0,0,7,19,1
1,0.1014187676317854,1,0.1014187676317854,0,0,0,0,10,126,484,1
0,0.220856420206035,0,0.0,0,0,0,0,2,2120,902,1
1,0.5437255083995263,0,0.4124814201651579,0,9,0,0,21,361,2150,1
0,0.1442460448475134,1,0.0,0,0,0,0,0,43,142,1
0,0.1693364590411342,1,0.1386729180822685,0,47,0,0,3,25,39,1
0,0.0159830501974612,1,0.0,0,0,0,0,4,30,54,1
0,0.6024785809769775,2,0.1261001681114604,0,0,0,0,0,55,128,1
0,0.8431603799481916,1,0.735602733903298,0,0,0,1,102,22,312,1
0,0.4868563574354195,0,0.0,0,0,0,1,0,1,27,1
0,0.1438882513928336,1,0.0,0,0,0,0,0,15,2,1
0,0.0392155427190211,1,0.0588233140785317,0,0,0,0,0,51,0,1
0,0.1996768585005259,1,0.0,0,0,0,0,0,49,1,1
0,0.9048533304563562,1,0.0,0,0,0,0,0,75,25,1
0,0.0,0,0.0,0,0,0,1,2,0,77,1
0,0.4326001361331438,1,0.2959945546742447,0,0,0,0,0,34,24,1
0,0.2375781882326479,1,0.0,0,0,0,0,0,0,0,1
0,0.0669690012997177,1,0.0,0,0,0,0,0,51,0,1
0,0.1433685115759246,1,0.0,0,0,0,0,0,50,0,1
0,0.0828494598952563,1,0.0,0,0,0,0,0,114,289,1
0,0.1714058810843332,1,0.0,0,0,0,0,0,49,1,1
0,0.0749370101388697,1,0.0,0,15,0,0,1,1172,521,1
1,0.2518983627679178,1,0.0,0,61,0,0,30,206,317,1
0,0.5351098087965974,1,0.252186009641144,0,0,0,1,0,5,15,1
0,0.3493028184223902,1,0.2162778945312232,0,0,0,0,0,32,24,1
1,0.20337278465362,0,0.0232264154510242,0,0,0,1,1,2,55,1
0,0.3304446822550049,1,0.0,0,0,0,0,0,84,390,1
0,0.0,1,0.0,0,0,0,0,0,12,4,1
0,0.5031820049689278,1,0.0485997534410153,0,0,0,0,4,127,1064,1
1,0.1353247979554395,0,0.1127706649628663,0,0,0,0,2,65,161,1
0,0.5418491839896336,1,0.0,0,0,0,0,11,211,799,1
1,0.3145667965969044,1,0.0,0,0,0,0,109,847,3900,1
0,0.3414432605346794,1,0.0,0,0,0,0,0,2,27,1
0,0.1349059237691606,1,0.0,0,0,0,0,22,183,130,1
0,0.4237118564961247,1,0.0,0,0,0,0,0,39,152,1
0,0.3518057022992074,1,0.0,0,0,0,0,0,46,3,1
1,0.2848307514299575,2,0.0,0,11,0,0,43,1247,3863,1
1,0.0094699852787588,0,0.0,0,0,0,1,1,0,44,1
1,0.3434870654989423,1,0.0,0,36,0,1,0,3,16,1
0,0.2854036673585727,1,0.245535351842267,0,0,0,0,0,16,24,1
0,0.189016765450112,1,0.0395616485825815,0,0,0,0,1,39,134,1
0,0.0032334337542648,1,0.0035146019068095,0,0,0,0,0,18,49,1
0,0.0286401255388116,1,0.0,0,0,0,1,0,0,43,1
0,0.3687388148865755,1,0.0,0,1,0,0,0,40,233,1
0,0.382206260416241,1,0.0,0,0,0,0,0,46,4,1
0,0.3306401836629488,1,0.4240465588118508,0,0,0,0,19,165,633,1
0,0.2961311529043894,1,0.0,0,4,0,0,0,54,418,1
0,0.3597497261865103,1,0.1274563172331895,0,0,0,0,0,16,25,1
1,0.0,3,0.0,0,148,0,0,28,1020,209,1
0,0.0,0,0.0,0,0,0,1,0,0,73,1
0,0.3549731486888585,0,0.0,0,0,0,0,5,58,38,1
0,0.3668946482965654,1,0.0105234105579156,0,0,0,1,0,174,825,1
0,0.436584433788023,1,0.2897120587617791,0,0,0,0,0,19,0,1
0,0.412900966953001,1,0.0,0,0,0,1,5,6,78,1
0,0.0468321474276471,1,0.0,0,0,0,1,0,1,62,1
0,0.3572318118059223,1,0.0045297624993998,0,0,0,0,8,158,432,1
1,0.1925758581222,1,0.0,0,0,0,0,0,0,8,1
0,0.5399779184797273,1,0.4670671490733507,0,0,0,0,2,37,116,1
0,0.3067184154429032,0,0.0,0,42,0,0,3,1161,701,1
0,0.5965300472343849,1,0.289779146985673,0,0,0,0,2,46,124,1
0,0.0594250856733102,2,0.0,0,0,0,1,0,0,128,1
0,0.2815195757232047,1,0.2132724058509126,0,0,0,0,12,78,94,1
0,0.3548849354915928,1,0.0083701055592117,0,0,0,0,8,158,432,1
0,0.2416961791361869,1,0.0,0,0,0,1,0,19,219,1
0,0.2365238623679243,1,0.0,0,0,0,0,5,233,953,1
1,0.0691840895003388,1,0.0,0,37,0,0,13,8,53,1
0,0.4416329431012377,1,0.0,0,0,0,0,1,44,84,1
0,0.6430055276218811,1,0.0,0,0,0,0,0,50,46,1
0,0.3204932928161199,1,0.0,0,0,0,0,9,106,306,1
0,0.3020925480485047,1,0.0,0,0,0,0,0,48,92,1
0,0.1337756340809551,1,0.1337756340809551,0,0,0,0,0,13,1,1
0,0.2574572672759381,1,0.0,0,0,0,0,0,50,44,1
0,0.4252041270132447,1,0.0,0,0,0,0,0,23,22,1
0,0.0,1,0.0,0,0,0,0,0,15,1,1
0,0.3032760767182042,1,0.0,0,0,0,0,0,4,34,1
0,0.0,1,0.0,0,0,0,0,0,16,1,1
0,0.3917883427949875,1,0.3387165966769147,0,0,0,0,0,76,427,1
0,0.5785489062651048,0,0.0,0,0,0,1,0,2,26,1
0,0.4094481131295093,1,0.0,0,0,0,0,18,274,1431,1
1,0.0051122899045607,0,0.0,0,146,0,0,21,444,1766,1
1,0.5152083826288439,1,0.247960129009853,0,0,0,0,4,80,756,1
1,0.1044408235305763,2,0.0,0,13,0,0,3,20,126,1
0,0.370450141922817,1,0.191190701464789,0,0,0,0,0,61,61,1
1,0.1285399800262923,0,0.0,0,0,0,0,82,54,33,1
1,0.0771746858432988,0,0.0,0,120,0,0,23,418,1832,1
1,0.3699368376703573,0,0.3125218759537786,0,0,0,1,0,10,59,1
0,0.0143632817731589,1,0.0,0,5,0,0,0,50,31,1
1,0.2364713899811254,1,0.17973660226836,0,0,0,0,7,50,694,1
1,0.4889824198512479,3,0.0,0,23,0,0,13,157,309,1
1,0.3072020903124094,1,0.0,0,0,0,1,0,6,116,1
0,0.0626984900805726,1,0.0,0,0,0,0,0,14,24,1
0,0.379750537249036,0,0.0,0,0,0,0,5,58,38,1
0,0.4238485219922647,1,0.2119637727288831,0,0,0,0,0,27,25,1
0,0.346353165847821,1,0.0,0,0,0,0,12,188,820,1
0,0.2470775233001659,1,0.0,0,0,0,0,0,6,20,1
0,0.3209036201655448,1,0.0,0,0,0,0,4,80,6,1
0,0.3815226548408142,1,0.3636419911306107,0,0,0,0,0,30,26,1
1,0.91,1,0.0,0,0,0,0,0,75,26,1
0,0.43,1,0.0895690049650587,0,0,0,0,9,82,468,1
0,0.1676742014919912,1,0.0,0,0,0,0,0,0,0,1
0,0.0929039613931322,1,0.0,0,0,0,0,0,48,45,1
